Player1,Player2,P1_Wins,P2_Wins
Q5O,AKS,0.0,2.0
53O,J7O,2.0,0.0
QTO,K4O,0.0,2.0
Q8S,T4S,2.0,0.0
95S,54O,0.0,2.0
64S,K8S,0.0,2.0
92O,72O,0.0,2.0
99O,52O,2.0,0.0
J2O,T8O,2.0,0.0
TTO,KJO,2.0,0.0
K2O,85O,0.0,2.0
75O,QJO,0.0,2.0
54O,94O,0.0,2.0
JTO,J3O,0.0,2.0
74O,QJO,2.0,0.0
A9S,TTO,0.0,2.0
82S,64O,0.0,2.0
94S,Q9O,2.0,0.0
84O,A6O,2.0,0.0
JTO,A6O,2.0,0.0
K6O,J6O,2.0,0.0
94O,Q3O,0.0,2.0
J6S,95S,2.0,0.0
T6S,A7O,2.0,0.0
JTO,T7O,2.0,0.0
JJO,A9O,2.0,0.0
J7O,T4O,2.0,0.0
AQO,K2O,0.0,2.0
Q8O,T9O,2.0,0.0
AAO,95O,2.0,0.0
QJS,87O,0.0,2.0
JTS,J8S,2.0,0.0
A7S,J5O,2.0,0.0
T8O,65O,0.0,2.0
AJO,Q4S,2.0,0.0
K6O,A3S,0.0,2.0
97S,52O,0.0,2.0
85O,Q9O,2.0,0.0
76O,QJO,2.0,0.0
K3O,J9O,0.0,2.0
54O,Q5S,0.0,2.0
J6O,92O,0.0,2.0
Q4O,32O,2.0,0.0
ATO,QQO,0.0,2.0
Q5O,T5S,0.0,2.0
J2S,J3O,0.0,2.0
K7O,A8S,0.0,2.0
J3O,Q2O,0.0,2.0
J2S,72O,2.0,0.0
88O,K7S,2.0,0.0
T4O,86S,2.0,0.0
Q2O,74O,2.0,0.0
33O,62S,0.0,2.0
A9S,T2O,2.0,0.0
AJS,65O,2.0,0.0
J5O,64O,2.0,0.0
43O,84O,2.0,0.0
92O,72O,2.0,0.0
Q9S,87S,2.0,0.0
A3O,Q7O,2.0,0.0
T7O,Q5O,0.0,2.0
52O,87O,2.0,0.0
T9O,A4O,0.0,2.0
74O,A5S,0.0,2.0
T5S,94O,0.0,2.0
T9S,Q4O,2.0,0.0
Q4O,K9O,0.0,2.0
53O,Q2S,2.0,0.0
T6O,85O,2.0,0.0
Q7S,Q8O,0.0,2.0
97O,93S,0.0,2.0
K8S,95O,2.0,0.0
A7O,A7O,1.0,1.0
A9O,T8O,2.0,0.0
Q7O,TTO,0.0,2.0
85O,73O,2.0,0.0
J5O,ATS,2.0,0.0
K7O,42O,2.0,0.0
Q7S,Q2O,2.0,0.0
Q6O,95O,2.0,0.0
QQO,A5O,2.0,0.0
66O,22O,2.0,0.0
92O,Q8O,0.0,2.0
T2O,J8O,0.0,2.0
42S,99O,0.0,2.0
T7O,A6O,2.0,0.0
22O,K8O,2.0,0.0
94O,74O,2.0,0.0
Q7S,98S,0.0,2.0
TTO,84O,2.0,0.0
J6O,J9S,0.0,2.0
K2O,QTO,2.0,0.0
AQO,T5O,2.0,0.0
54S,53S,2.0,0.0
93S,A9O,0.0,2.0
53O,K3O,0.0,2.0
53O,J8O,0.0,2.0
J2O,82O,0.0,2.0
63O,T9S,2.0,0.0
KJS,ATS,0.0,2.0
43O,Q6O,0.0,2.0
QJO,KJO,0.0,2.0
JTO,Q9S,2.0,0.0
T4O,88O,0.0,2.0
A8S,T9O,0.0,2.0
AAO,22O,2.0,0.0
K8O,J2O,2.0,0.0
88O,64S,2.0,0.0
AJO,76S,0.0,2.0
Q2S,93O,2.0,0.0
QTO,AJO,2.0,0.0
A5O,Q4O,2.0,0.0
AJO,93O,0.0,2.0
52O,65S,0.0,2.0
75S,63O,2.0,0.0
T9O,J7S,2.0,0.0
KJO,T8O,2.0,0.0
JTO,AKO,2.0,0.0
T4O,J6O,2.0,0.0
A2O,85O,2.0,0.0
AJO,32O,2.0,0.0
KJO,J4O,2.0,0.0
T8S,J4S,2.0,0.0
T9O,J2O,0.0,2.0
KJS,65O,2.0,0.0
85O,QJO,2.0,0.0
K7O,A6O,0.0,2.0
Q7S,K2O,0.0,2.0
AQS,33O,0.0,2.0
55O,J2O,2.0,0.0
KTO,Q3O,2.0,0.0
63O,97O,0.0,2.0
74O,52O,2.0,0.0
QTS,Q6O,2.0,0.0
96O,76O,2.0,0.0
Q8O,Q2O,2.0,0.0
A2O,76O,2.0,0.0
96O,J8O,0.0,2.0
T7O,T2O,2.0,0.0
92O,99O,0.0,2.0
42S,73O,0.0,2.0
72S,KTO,0.0,2.0
97O,T2S,0.0,2.0
53S,ATO,0.0,2.0
44O,A9S,0.0,2.0
J7O,93O,0.0,2.0
42O,84O,0.0,2.0
J6O,63S,2.0,0.0
63S,KJO,2.0,0.0
75O,K2O,2.0,0.0
J5O,K3O,0.0,2.0
75O,KJS,2.0,0.0
QJO,54S,0.0,2.0
A8O,94O,0.0,2.0
Q9S,Q5O,2.0,0.0
T7O,53O,2.0,0.0
AQO,64S,2.0,0.0
J6O,T9O,0.0,2.0
96O,A7O,2.0,0.0
83O,74O,2.0,0.0
K5S,T3O,2.0,0.0
87O,52O,2.0,0.0
99O,T7O,0.0,2.0
97S,64S,2.0,0.0
32S,KKO,2.0,0.0
Q5S,QJO,0.0,2.0
K5O,92O,0.0,2.0
93O,64O,2.0,0.0
96O,A4S,2.0,0.0
KTO,T6O,2.0,0.0
75O,88O,0.0,2.0
J6O,96S,0.0,2.0
AKO,K7S,2.0,0.0
JTO,65O,2.0,0.0
A6O,Q7O,2.0,0.0
K7O,A8O,0.0,2.0
J2S,42S,2.0,0.0
97O,QQO,0.0,2.0
85O,TTO,0.0,2.0
A3O,94S,0.0,2.0
K3O,Q4O,2.0,0.0
K8S,33O,2.0,0.0
Q3O,98O,2.0,0.0
A2S,T4O,0.0,2.0
63S,Q9O,0.0,2.0
Q7O,83S,2.0,0.0
63O,AQS,0.0,2.0
KTO,A3O,2.0,0.0
KQO,KJS,2.0,0.0
43S,93O,0.0,2.0
65O,52S,2.0,0.0
T7O,42O,2.0,0.0
82O,62O,2.0,0.0
K7O,74O,0.0,2.0
42O,K6O,2.0,0.0
K3O,J3S,2.0,0.0
QQO,JTO,2.0,0.0
T5S,T3S,2.0,0.0
K7O,Q6O,0.0,2.0
QJO,87O,2.0,0.0
73S,93O,0.0,2.0
85O,77O,0.0,2.0
K9O,T7S,0.0,2.0
Q6S,94O,2.0,0.0
T2O,76S,0.0,2.0
J6O,K2O,0.0,2.0
93O,65S,0.0,2.0
53O,A6O,0.0,2.0
AQO,T8O,2.0,0.0
Q6O,A4O,0.0,2.0
T8O,Q9O,0.0,2.0
T2O,Q8O,0.0,2.0
QTO,T7S,2.0,0.0
33O,96O,2.0,0.0
K2O,AJS,0.0,2.0
97O,J3O,0.0,2.0
86O,74S,2.0,0.0
52O,98S,2.0,0.0
98O,T9S,2.0,0.0
A2O,75O,0.0,2.0
KQS,86O,2.0,0.0
A3O,96O,2.0,0.0
Q6O,92S,2.0,0.0
J4O,93S,0.0,2.0
82O,K8O,0.0,2.0
T5O,T6O,2.0,0.0
44O,94O,0.0,2.0
A6O,82O,0.0,2.0
J6O,T7O,0.0,2.0
76O,J2O,0.0,2.0
T9O,65O,2.0,0.0
87O,T6O,0.0,2.0
98S,AKO,0.0,2.0
A2O,AQO,0.0,2.0
K6O,Q4O,2.0,0.0
T2O,A7O,2.0,0.0
63O,KQO,2.0,0.0
83O,J5S,0.0,2.0
JTS,A8O,2.0,0.0
AQO,TTO,2.0,0.0
J6O,AJS,0.0,2.0
63S,J2O,2.0,0.0
T7O,32O,2.0,0.0
A9O,J9O,0.0,2.0
64O,92O,2.0,0.0
83S,K4O,0.0,2.0
J5O,K8O,0.0,2.0
86O,74O,2.0,0.0
Q4O,K5O,2.0,0.0
64S,QJO,2.0,0.0
K3O,JJO,0.0,2.0
92O,KJS,0.0,2.0
A4O,K8O,2.0,0.0
T3O,Q4O,2.0,0.0
ATO,A4S,0.0,2.0
K8O,K2S,0.0,2.0
A7O,ATO,0.0,2.0
KJO,Q8O,2.0,0.0
K7O,76S,0.0,2.0
T8S,T8O,1.0,1.0
Q3O,86O,0.0,2.0
A2O,97O,2.0,0.0
73S,KKO,0.0,2.0
43S,76S,2.0,0.0
33O,65O,0.0,2.0
72O,Q5O,0.0,2.0
97O,94S,2.0,0.0
T7O,98O,2.0,0.0
75O,82S,2.0,0.0
86O,KJO,0.0,2.0
43O,98S,0.0,2.0
J6O,QTO,0.0,2.0
ATO,82S,2.0,0.0
QJS,A7O,0.0,2.0
K7O,54O,0.0,2.0
72O,73O,0.0,2.0
97O,K2O,2.0,0.0
Q7O,A6O,0.0,2.0
Q6O,Q3O,2.0,0.0
Q7O,T5O,2.0,0.0
T6O,83S,2.0,0.0
A6O,85O,2.0,0.0
T4O,K8O,2.0,0.0
QTO,72O,2.0,0.0
A3O,A2O,2.0,0.0
ATO,97O,0.0,2.0
Q7O,73S,2.0,0.0
64S,T3O,2.0,0.0
KJO,75S,0.0,2.0
J3S,87O,2.0,0.0
T2S,A6O,0.0,2.0
A9O,A2O,2.0,0.0
Q2O,QJO,2.0,0.0
75S,J2O,2.0,0.0
Q3S,J5S,0.0,2.0
A4O,Q6O,2.0,0.0
64O,76O,0.0,2.0
33O,96O,2.0,0.0
T8S,Q7O,0.0,2.0
Q5O,J9O,0.0,2.0
K2O,A4O,0.0,2.0
KKO,J2O,2.0,0.0
A3O,96S,2.0,0.0
93O,64S,0.0,2.0
J9S,72S,2.0,0.0
T8S,K2O,2.0,0.0
85O,82S,0.0,2.0
Q6S,KKO,0.0,2.0
Q3S,K5S,2.0,0.0
A4O,73O,0.0,2.0
42S,J2O,0.0,2.0
Q4O,72O,2.0,0.0
T2O,KJO,0.0,2.0
A5O,A3S,2.0,0.0
A9O,97O,2.0,0.0
53O,43O,2.0,0.0
32S,99O,0.0,2.0
65S,A8O,2.0,0.0
94O,K7O,2.0,0.0
T3O,AJO,0.0,2.0
A6S,64O,2.0,0.0
52O,A7O,2.0,0.0
TTO,A7O,0.0,2.0
AJO,T5O,2.0,0.0
83O,T2O,0.0,2.0
75S,A7O,2.0,0.0
74O,KTO,2.0,0.0
J3O,QJO,0.0,2.0
96S,Q9S,2.0,0.0
95O,J7S,0.0,2.0
KJS,J2O,0.0,2.0
Q2O,Q5O,0.0,2.0
QQO,A6S,0.0,2.0
Q5O,98O,2.0,0.0
87O,K8O,0.0,2.0
K8S,Q2O,2.0,0.0
Q3O,K9O,2.0,0.0
AJS,32S,2.0,0.0
A9S,J4O,2.0,0.0
95S,64O,0.0,2.0
98S,A3O,2.0,0.0
93O,AAO,0.0,2.0
99O,Q3O,2.0,0.0
AQO,Q5O,0.0,2.0
75O,63O,2.0,0.0
JTO,TTO,2.0,0.0
95S,J3O,0.0,2.0
A2O,QTO,2.0,0.0
88O,T3O,2.0,0.0
T7O,K8O,0.0,2.0
K6O,J7S,0.0,2.0
53O,82O,0.0,2.0
KTO,76S,2.0,0.0
43S,93O,2.0,0.0
JTO,22O,2.0,0.0
52O,85O,0.0,2.0
98O,95O,2.0,0.0
J8O,A8S,2.0,0.0
93S,65O,0.0,2.0
T9S,T5O,2.0,0.0
Q9O,AJS,0.0,2.0
Q2O,AJS,2.0,0.0
74O,J5O,0.0,2.0
A6S,76O,2.0,0.0
KJO,Q3O,2.0,0.0
84S,86O,0.0,2.0
74O,83O,2.0,0.0
T5S,94O,2.0,0.0
Q5O,KJO,0.0,2.0
J5S,76O,2.0,0.0
93O,Q3O,0.0,2.0
K4O,Q3O,2.0,0.0
K7O,T6O,2.0,0.0
64O,T7O,2.0,0.0
A4O,87O,2.0,0.0
53S,T6O,0.0,2.0
66O,Q8O,2.0,0.0
Q9O,K3O,2.0,0.0
KQO,AKO,0.0,2.0
T4O,J3O,2.0,0.0
A4O,KQO,2.0,0.0
K5O,Q2S,2.0,0.0
K2S,T2O,2.0,0.0
22O,75S,2.0,0.0
87O,Q6S,0.0,2.0
64S,T9S,0.0,2.0
A6O,83S,2.0,0.0
J9O,J6O,2.0,0.0
K5S,43O,2.0,0.0
A6O,A8S,0.0,2.0
62O,K5O,0.0,2.0
JJO,97O,0.0,2.0
T5O,AKO,2.0,0.0
73O,72S,2.0,0.0
Q7O,62O,2.0,0.0
JJO,85O,0.0,2.0
22O,T8S,2.0,0.0
AJS,K7O,2.0,0.0
96O,T3O,0.0,2.0
K9S,Q6O,2.0,0.0
K7O,QTO,2.0,0.0
52S,Q8S,0.0,2.0
T9O,A4O,0.0,2.0
J8O,76O,2.0,0.0
AJO,J6O,2.0,0.0
T4O,J6S,2.0,0.0
K5O,63S,2.0,0.0
82O,54O,0.0,2.0
Q8O,Q8S,0.0,2.0
95O,62O,2.0,0.0
A4O,53O,2.0,0.0
86O,Q7O,2.0,0.0
33O,92S,2.0,0.0
J7O,KKO,0.0,2.0
T2O,J4O,0.0,2.0
64O,A7O,0.0,2.0
ATS,J3O,0.0,2.0
T7O,J9S,2.0,0.0
Q3O,86S,2.0,0.0
J4O,Q5O,0.0,2.0
K7S,A5O,2.0,0.0
J5S,Q4O,2.0,0.0
73O,K6O,0.0,2.0
K7O,J6O,2.0,0.0
J2O,86S,0.0,2.0
74O,KKO,0.0,2.0
97O,A2S,0.0,2.0
T4S,72O,2.0,0.0
K9O,52O,2.0,0.0
22O,84O,0.0,2.0
92O,KKO,0.0,2.0
T8O,J7O,0.0,2.0
AKO,Q3O,2.0,0.0
83O,J8O,0.0,2.0
T6O,QTO,0.0,2.0
T8S,Q7O,0.0,2.0
J4O,J9O,0.0,2.0
Q9S,65O,2.0,0.0
K7O,K5O,2.0,0.0
Q3O,K9O,2.0,0.0
J2O,76O,0.0,2.0
43O,A9O,0.0,2.0
87O,J2O,0.0,2.0
99O,84S,2.0,0.0
95S,54O,2.0,0.0
Q7O,J4O,2.0,0.0
T2S,76S,2.0,0.0
T6S,JTO,0.0,2.0
97S,A6O,0.0,2.0
K4S,KQO,0.0,2.0
75O,76O,2.0,0.0
Q4O,T4O,2.0,0.0
T5O,54O,2.0,0.0
43O,84O,0.0,2.0
64S,KQO,2.0,0.0
J7S,JTS,0.0,2.0
J5O,KJO,2.0,0.0
Q2O,72O,2.0,0.0
75O,J8O,2.0,0.0
A8O,J8O,0.0,2.0
83S,74O,0.0,2.0
J2S,Q2S,2.0,0.0
54S,98S,0.0,2.0
Q2O,76O,0.0,2.0
K8S,75O,2.0,0.0
A2O,43O,0.0,2.0
Q4O,63O,2.0,0.0
J7O,22O,2.0,0.0
K3O,Q3O,2.0,0.0
A6O,94O,2.0,0.0
63O,J7O,0.0,2.0
66O,64S,2.0,0.0
A9O,T7O,2.0,0.0
KQO,T2O,0.0,2.0
63O,ATO,0.0,2.0
32O,K9O,2.0,0.0
T6O,KTO,0.0,2.0
Q4O,97S,2.0,0.0
J8O,KQO,2.0,0.0
87O,J4O,0.0,2.0
55O,Q4S,2.0,0.0
72O,43O,2.0,0.0
KJO,94S,2.0,0.0
Q4S,22O,2.0,0.0
88O,T9O,0.0,2.0
94O,87O,0.0,2.0
74S,QJO,0.0,2.0
Q7S,85O,0.0,2.0
75S,53S,0.0,2.0
A6O,Q7O,2.0,0.0
97O,97S,1.0,1.0
62O,Q4O,2.0,0.0
86O,73O,2.0,0.0
75S,J7O,0.0,2.0
K5O,J3O,0.0,2.0
A5S,84O,2.0,0.0
KJO,76S,0.0,2.0
94O,65O,2.0,0.0
Q4O,95O,2.0,0.0
32O,43O,0.0,2.0
K8S,K7O,2.0,0.0
97O,63O,2.0,0.0
Q7O,Q2O,2.0,0.0
64O,Q7O,2.0,0.0
T3O,J4O,0.0,2.0
Q3O,J5O,0.0,2.0
T8S,T6O,2.0,0.0
66O,77O,0.0,2.0
33O,J5O,2.0,0.0
98O,A9O,2.0,0.0
82S,66O,0.0,2.0
Q4O,A7O,0.0,2.0
87O,72O,2.0,0.0
KTO,J9O,0.0,2.0
85O,K2S,2.0,0.0
82O,42O,0.0,2.0
93O,T2S,0.0,2.0
ATO,KTO,2.0,0.0
Q9O,AJO,2.0,0.0
J2O,93S,0.0,2.0
73S,64O,0.0,2.0
J6O,84S,2.0,0.0
T3O,64O,2.0,0.0
A8O,J7S,0.0,2.0
J2O,Q4S,0.0,2.0
A7O,K5O,0.0,2.0
84S,33O,2.0,0.0
Q7S,T3O,2.0,0.0
K7O,T6O,0.0,2.0
A3S,J8O,0.0,2.0
K2O,T5O,0.0,2.0
96O,J4O,0.0,2.0
53S,T7O,0.0,2.0
T5O,J7O,2.0,0.0
T7S,K4S,0.0,2.0
32O,22O,0.0,2.0
Q7S,A9O,2.0,0.0
T7O,Q9O,0.0,2.0
A5S,77O,2.0,0.0
T7O,ATO,0.0,2.0
52S,Q6S,0.0,2.0
63S,Q2S,0.0,2.0
J3O,JTO,0.0,2.0
J8O,AJO,2.0,0.0
J5O,T8O,0.0,2.0
93O,86S,0.0,2.0
AJS,83S,2.0,0.0
J2O,K6O,0.0,2.0
A2S,KJS,2.0,0.0
A3O,A5O,0.0,2.0
73O,K3O,0.0,2.0
64O,J8O,0.0,2.0
72O,T6O,0.0,2.0
82O,K5O,0.0,2.0
T9O,98S,2.0,0.0
77O,J4S,0.0,2.0
J8O,Q4O,2.0,0.0
62S,T8O,0.0,2.0
J9O,K2O,2.0,0.0
99O,A7S,2.0,0.0
94O,A9O,0.0,2.0
T8O,J6O,0.0,2.0
32O,K3O,0.0,2.0
93O,92O,0.0,2.0
97O,54S,0.0,2.0
84O,A6O,0.0,2.0
AJS,K3O,2.0,0.0
K5O,43O,2.0,0.0
73S,Q5S,2.0,0.0
T3O,KTO,2.0,0.0
KTO,K3O,0.0,2.0
KTO,Q3S,2.0,0.0
JTO,Q4O,0.0,2.0
96S,AJO,0.0,2.0
T9S,Q4O,2.0,0.0
AKS,K2O,2.0,0.0
K2O,A9O,2.0,0.0
J5O,K4S,0.0,2.0
AQO,99O,0.0,2.0
AKO,K3O,0.0,2.0
53O,A4O,0.0,2.0
73O,ATS,2.0,0.0
J3O,95O,0.0,2.0
64O,A7S,2.0,0.0
A8O,A2O,2.0,0.0
A8O,75O,2.0,0.0
64O,92O,2.0,0.0
A8S,K7O,0.0,2.0
T4S,Q2O,0.0,2.0
K7O,K3O,2.0,0.0
66O,A9S,2.0,0.0
84O,A8S,0.0,2.0
T3S,KQO,0.0,2.0
K4O,75O,0.0,2.0
AKO,95O,2.0,0.0
AAO,87S,2.0,0.0
A6S,72O,0.0,2.0
T3O,QQO,0.0,2.0
42O,Q3S,0.0,2.0
72S,Q9O,2.0,0.0
87O,T4O,2.0,0.0
T3O,54O,2.0,0.0
Q2O,KKO,0.0,2.0
J8O,74S,2.0,0.0
Q5O,62O,2.0,0.0
J2O,22O,0.0,2.0
93O,K7O,0.0,2.0
QJO,J3O,2.0,0.0
KJO,33O,2.0,0.0
JJO,AAO,0.0,2.0
75O,96S,0.0,2.0
A6O,43O,2.0,0.0
A6S,A3O,0.0,2.0
93O,T6S,0.0,2.0
T7O,72O,0.0,2.0
J2S,T8S,2.0,0.0
72O,95S,0.0,2.0
Q5S,52S,0.0,2.0
76O,T3S,2.0,0.0
A7O,T4O,2.0,0.0
92O,J6S,2.0,0.0
62S,93O,0.0,2.0
64O,Q4O,0.0,2.0
64S,J3O,0.0,2.0
J6O,A3O,0.0,2.0
A2O,93O,2.0,0.0
KJO,83O,2.0,0.0
J2S,52O,0.0,2.0
62S,95O,0.0,2.0
55O,J3O,2.0,0.0
92O,T7S,0.0,2.0
QJO,75S,2.0,0.0
A7S,A7O,1.0,1.0
T6O,Q3O,2.0,0.0
96O,AJS,0.0,2.0
J7O,32O,2.0,0.0
93O,82O,2.0,0.0
T5O,82O,0.0,2.0
JTO,A3O,2.0,0.0
32O,Q6S,2.0,0.0
KJO,65O,2.0,0.0
A2O,Q3O,2.0,0.0
AAO,K9O,2.0,0.0
Q9S,85O,2.0,0.0
66O,94O,0.0,2.0
A4O,32O,2.0,0.0
K8S,97S,0.0,2.0
A9S,66O,0.0,2.0
A5O,Q4O,2.0,0.0
JJO,Q5O,0.0,2.0
T2O,74O,2.0,0.0
K3O,K9S,0.0,2.0
J5O,K3S,0.0,2.0
94O,64S,2.0,0.0
A6O,54O,2.0,0.0
T3O,T7S,0.0,2.0
A4O,K3O,2.0,0.0
83O,86S,0.0,2.0
J9O,97O,2.0,0.0
99O,KTO,2.0,0.0
96O,83S,2.0,0.0
54O,Q8O,2.0,0.0
A9S,K6O,2.0,0.0
A3S,ATS,0.0,2.0
Q9O,77O,0.0,2.0
A2O,73O,2.0,0.0
A9O,J7S,2.0,0.0
43O,ATO,0.0,2.0
J4S,J6O,0.0,2.0
J5S,T9O,2.0,0.0
73O,A8O,2.0,0.0
96O,KQO,2.0,0.0
A4O,K3S,2.0,0.0
Q8O,J2O,0.0,2.0
43S,ATS,0.0,2.0
42O,J7O,0.0,2.0
Q8O,62O,2.0,0.0
QJS,76S,0.0,2.0
A7S,Q4O,2.0,0.0
44O,75O,2.0,0.0
J7O,J8O,0.0,2.0
73S,J8O,0.0,2.0
K2O,K3S,0.0,2.0
86O,54O,2.0,0.0
75O,84O,0.0,2.0
A4O,J6O,0.0,2.0
A3O,KKO,0.0,2.0
44O,72O,2.0,0.0
94O,95O,0.0,2.0
77O,44O,2.0,0.0
Q7O,95S,2.0,0.0
A4O,Q5O,0.0,2.0
77O,A8O,0.0,2.0
JJO,K6O,2.0,0.0
85O,85O,1.0,1.0
97O,Q7O,0.0,2.0
Q2O,Q7O,2.0,0.0
J8O,43O,0.0,2.0
J4S,T2O,0.0,2.0
J4O,QTO,0.0,2.0
52O,Q7O,0.0,2.0
64S,K7O,2.0,0.0
43S,96O,0.0,2.0
93S,K2O,2.0,0.0
64O,87O,0.0,2.0
J2O,K9O,0.0,2.0
Q4S,82O,2.0,0.0
Q3S,62O,2.0,0.0
82S,J3O,2.0,0.0
54S,86O,0.0,2.0
88O,52O,0.0,2.0
J3O,82S,2.0,0.0
K4O,J3S,2.0,0.0
42O,QQO,0.0,2.0
K4O,52O,0.0,2.0
Q4O,JJO,2.0,0.0
73S,J9S,0.0,2.0
75O,54O,2.0,0.0
T2O,QJO,0.0,2.0
K7O,32O,2.0,0.0
84O,A9O,2.0,0.0
Q5O,T2S,0.0,2.0
32O,J5O,0.0,2.0
K8S,K9O,0.0,2.0
KQO,82O,2.0,0.0
KTO,K6S,2.0,0.0
J6S,42O,2.0,0.0
97S,T4O,2.0,0.0
K5O,QTS,0.0,2.0
A3O,K9O,0.0,2.0
62O,T8S,0.0,2.0
J2O,97S,2.0,0.0
J4O,K7O,2.0,0.0
J3O,Q6O,0.0,2.0
93O,T5S,0.0,2.0
K4O,98O,0.0,2.0
QTO,A8O,0.0,2.0
87O,62O,2.0,0.0
J2O,K9S,0.0,2.0
83O,K8S,0.0,2.0
76S,72O,2.0,0.0
K7O,Q2O,0.0,2.0
98O,T3O,2.0,0.0
KQO,87O,0.0,2.0
A6O,83O,2.0,0.0
96O,Q5O,2.0,0.0
95O,K4O,2.0,0.0
74O,KTO,0.0,2.0
J2S,85O,0.0,2.0
A9S,K3S,0.0,2.0
65O,Q5O,0.0,2.0
85O,K6O,0.0,2.0
63O,JTO,0.0,2.0
Q6S,AKS,0.0,2.0
72O,A7O,0.0,2.0
T2O,86O,2.0,0.0
A7O,AAO,0.0,2.0
53S,84O,0.0,2.0
Q4O,K6O,0.0,2.0
A7O,J4O,0.0,2.0
84O,T6O,0.0,2.0
83O,JTS,0.0,2.0
J3O,55O,0.0,2.0
93O,A7O,0.0,2.0
AQO,85S,0.0,2.0
73S,Q8S,0.0,2.0
J2S,QTO,0.0,2.0
T9O,Q7O,0.0,2.0
J5O,AKO,0.0,2.0
K9O,44O,2.0,0.0
K9O,93O,0.0,2.0
74O,63O,2.0,0.0
96S,52O,0.0,2.0
Q5S,T5O,2.0,0.0
J2O,J6O,0.0,2.0
93S,Q8S,0.0,2.0
85S,74O,2.0,0.0
Q6O,T3O,0.0,2.0
84O,A8S,0.0,2.0
K4O,77O,0.0,2.0
ATO,T6S,2.0,0.0
97O,A8O,0.0,2.0
75O,82O,0.0,2.0
A5O,J5O,2.0,0.0
66O,K9O,2.0,0.0
T5O,43S,2.0,0.0
92O,55O,0.0,2.0
94S,K7O,0.0,2.0
52S,T4S,0.0,2.0
AKS,52O,0.0,2.0
T3O,42O,2.0,0.0
42O,97O,2.0,0.0
52O,87O,0.0,2.0
JJO,43O,2.0,0.0
T4O,J2O,2.0,0.0
43O,T2O,2.0,0.0
J7O,J2S,2.0,0.0
98O,J9S,0.0,2.0
92O,83O,2.0,0.0
J4O,66O,0.0,2.0
82O,Q6O,2.0,0.0
A4O,J5S,2.0,0.0
AKS,98O,2.0,0.0
62O,AQO,0.0,2.0
Q5O,K7O,0.0,2.0
98O,J8O,0.0,2.0
A2S,A9O,0.0,2.0
AJO,33O,2.0,0.0
K8O,ATS,0.0,2.0
96O,A2O,2.0,0.0
Q2O,J3O,0.0,2.0
A4S,A4O,1.0,1.0
22O,AQS,0.0,2.0
K4S,75O,2.0,0.0
T8S,T3S,0.0,2.0
T5S,85O,2.0,0.0
52O,95O,2.0,0.0
Q4O,Q9O,0.0,2.0
Q9O,95O,2.0,0.0
K7O,93O,2.0,0.0
ATO,Q2O,2.0,0.0
A6S,87S,0.0,2.0
A6O,Q6O,2.0,0.0
K7S,AKS,0.0,2.0
64O,44O,2.0,0.0
AQO,T3S,2.0,0.0
73S,93O,2.0,0.0
88O,A5S,2.0,0.0
Q5O,T5O,2.0,0.0
AKO,86O,0.0,2.0
97O,J6S,0.0,2.0
T8S,T4S,2.0,0.0
T6O,77O,2.0,0.0
ATO,T8O,2.0,0.0
K5S,96S,0.0,2.0
94O,J7O,0.0,2.0
TTO,42S,2.0,0.0
93O,75O,0.0,2.0
73O,AQO,2.0,0.0
T5S,QJS,2.0,0.0
65O,K5O,0.0,2.0
Q8O,75O,0.0,2.0
93S,K5S,0.0,2.0
Q4O,K6O,2.0,0.0
J6O,T2O,0.0,2.0
A4O,73O,2.0,0.0
52O,QJO,2.0,0.0
JTO,QTO,0.0,2.0
42O,A6S,2.0,0.0
AKO,97O,2.0,0.0
KTO,76O,0.0,2.0
Q2S,ATO,0.0,2.0
A4O,85S,2.0,0.0
92O,J5O,0.0,2.0
J3S,JTO,0.0,2.0
63S,AAO,0.0,2.0
Q9O,A8S,2.0,0.0
K3O,64O,0.0,2.0
A8O,K5S,0.0,2.0
Q3O,65S,0.0,2.0
AKO,92O,2.0,0.0
63O,T2O,0.0,2.0
43O,J9O,0.0,2.0
AKO,JTS,0.0,2.0
KQO,A6O,0.0,2.0
Q9O,J3O,2.0,0.0
KQO,Q6O,2.0,0.0
Q9O,82O,2.0,0.0
76O,Q7S,0.0,2.0
64S,87S,0.0,2.0
JTO,AKO,0.0,2.0
65O,T5O,0.0,2.0
AQO,43S,0.0,2.0
QJO,T2O,0.0,2.0
97O,73S,2.0,0.0
A5S,96O,0.0,2.0
Q9O,J4S,2.0,0.0
86O,AKO,0.0,2.0
Q2O,J6O,0.0,2.0
J2S,AKS,2.0,0.0
AJS,K3O,2.0,0.0
98O,76O,2.0,0.0
94S,AQO,2.0,0.0
J9O,K8O,0.0,2.0
KTS,86O,2.0,0.0
53O,76S,2.0,0.0
93O,62O,2.0,0.0
72O,82O,0.0,2.0
87O,A8S,0.0,2.0
J8O,74S,0.0,2.0
Q2O,T3O,2.0,0.0
75S,TTO,0.0,2.0
Q9O,K7O,0.0,2.0
86O,J2S,0.0,2.0
65O,A4O,0.0,2.0
76O,A7S,2.0,0.0
85S,Q9O,0.0,2.0
KQO,KQO,1.0,1.0
76O,73O,2.0,0.0
77O,97O,2.0,0.0
54O,A4O,2.0,0.0
T7O,87O,0.0,2.0
95O,J8O,0.0,2.0
97S,AKO,2.0,0.0
A6O,98O,2.0,0.0
